"Id","IsDeleted","MasterRecordId","AccountId","Salutation","FirstName","LastName","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","EmailBouncedReason","EmailBouncedDate","Jigsaw","JigsawContactId","IndividualId","Activation_Date__c","ActiveLiveAgentUser__c","Active_Customer__c","Age__c","Customer_Code__c","Customer_Number__c","Customer_Relationship_Type__c","Customer_Tenure__c","Customer_Type__c","Deceased__c","Employment_Status__c","ExternalId__c","Foreigner__c","Gender__c","Household_Income__c","Joined_By_Channel__c","Last_Date_As_Primary_Customer__c","New_Customer__c","Primary_Address__c","Primary_Customer__c","Province_Code__c","Resident_Of_Bank_Country__c","Segment__c","Spouse_Of_Employee__c","test__c","Customer_Region__c","Race__c","Industry__c","Debt_Service__c","Home_Branch_Location__c","Parent_Legal_Entity__c","Total_Bank_Deposits__c","Total_Financial_Accounts__c","Total_Outstanding_Credit_Primary_Owner__c","Total_Won_Opportunities__c","CSAT__c","Delinquent_Status__c","Customer_Category__c","Segment_Type__c","Premier_Customer__c","Churn_Score__c","DC_Pred__c","DC_Pred2__c"
"003B000000HY4YeIAL","0","","000000000000000AAA","","John","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2013-12-05 00:00:00","0","0","22.0","","1229586","Inactive","19.0","Primary","0","Unknown","0034P00002UiZzgQAF","0","Male","20046.27","KHE","","0","1","1","13.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YfIAL","0","","000000000000000AAA","","Al","Tremaine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2014-12-11 00:00:00","0","0","20.0","","1368108","Inactive","7.0","Primary","0","Unknown","0034P00002UgmFlQAJ","0","Male","139708.53","KHE","","0","1","1","47.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YgIAL","0","","000000000000000AAA","","Heidi","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2015-10-08 00:00:00","0","0","20.0","","1472638","Active","0.0","Primary","0","Unknown","0034P00002UjyG0QAJ","0","Female","","","","1","1","1","33.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YhIAL","0","","000000000000000AAA","","Jane","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2000-10-09 00:00:00","0","1","62.0","","197536","Active","177.0","Primary","0","Unknown","0034P00002UgxsMQAR","0","Female","317102.61","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YiIAL","0","","000000000000000AAA","","Ava","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-11-25 00:00:00","0","1","34.0","","1509460","Active","0.0","Primary","0","Unknown","0034P00002UjdxvQAB","0","Male","","","","1","1","1","28.0","1","","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YjIAL","0","","000000000000000AAA","","Jessica","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2015-03-10 00:00:00","0","0","33.0","","1386883","Inactive","4.0","Primary","0","Unknown","0034P00002UhYH3QAN","0","Female","111761.46","KHL","","1","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YkIAL","0","","000000000000000AAA","","Jiminy","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2012-02-20 00:00:00","0","0","39.0","","992754","Active","43.0","Primary","0","Unknown","0034P00002Ug0CtQAJ","0","Male","122809.8","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YlIAL","0","","000000000000000AAA","","John","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2008-02-15 00:00:00","0","0","68.0","","748423","Inactive","89.0","Primary","0","Unknown","0034P00002Uj7MzQAJ","0","Male","42505.92","KFC","","0","1","1","33.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YmIAL","0","","000000000000000AAA","","Zineb","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2014-08-21 00:00:00","0","0","51.0","","1298051","Inactive","11.0","Primary","0","Unknown","0034P00002UiccwQAB","0","Female","103676.49","KAT","","0","1","1","47.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YnIAL","0","","000000000000000AAA","","Heidi","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2012-01-24 00:00:00","0","0","23.0","","1002446","Inactive","42.0","Primary","0","Unknown","0034P00002Ugz3UQAR","0","Female","123722.58","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YoIAL","0","","000000000000000AAA","","Jim","Smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2013-08-02 00:00:00","0","1","21.0","","1153967","Active","23.0","Primary","0","Unknown","0034P00002UgB6RQAV","0","Female","","KHE","","0","1","1","15.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YpIAL","0","","000000000000000AAA","","Bob","Jaiswal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2005-11-09 00:00:00","0","0","44.0","","521224","Active","124.0","Primary","0","Unknown","0034P00002UipxnQAB","0","Female","107359.98","KAM","","0","1","1","8.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YqIAL","0","","001B000001L6FuKIAV","","Alex","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2009-07-30 00:00:00","0","1","70.0","","848158","Active","72.0","Primary","0","Unknown","0034P00002UhszjQAB","0","Female","133166.58","KAT","","0","1","1","40.0","1","VIP","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YrIAL","0","","000000000000000AAA","","Davina","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2011-07-19 00:00:00","0","0","29.0","","919444","Inactive","48.0","Primary","0","Unknown","0034P00002Uhfz6QAB","0","Female","","KHE","","0","1","1","41.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YsIAL","0","","001B000001LFj9wIAD","","Adam","Tremaine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-09-09 00:00:00","0","0","20.0","","1444674","Active","0.0","Primary","0","Unknown","0034P00002UjzReQAJ","0","Female","95549.7","","","1","1","1","50.0","1","","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YtIAL","0","","000000000000000AAA","","Zineb","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2013-09-03 00:00:00","0","1","22.0","","1171908","Active","22.0","Primary","0","Unknown","0034P00002UgtpaQAB","0","Female","57661.32","KHE","","0","1","1","50.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YuIAL","0","","000000000000000AAA","","Olivia","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2005-01-10 00:00:00","0","1","55.0","","510644","Active","126.0","Primary","0","Unknown","0034P00002Uhlt9QAB","0","Female","107959.08","KFC","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YvIAL","0","","000000000000000AAA","","Rasmus","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2001-04-20 00:00:00","0","1","43.0","","241349","Active","171.0","Primary","0","Unknown","0034P00002Ui3yeQAB","0","Female","250230.36","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YwIAL","0","","000000000000000AAA","","Karen","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2011-11-02 00:00:00","0","0","24.0","","972125","Inactive","44.0","Primary","0","Unknown","0034P00002UgQg5QAF","0","Female","51208.77","KHE","","0","1","1","2.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YxIAL","0","","001B000001LFj9wIAD","","Adam","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2014-09-15 00:00:00","0","0","43.0","","1306880","Inactive","10.0","Primary","0","Unknown","0034P00002Uiei1QAB","0","Female","69547.62","KAT","","0","1","1","30.0","1","Individual","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4YyIAL","0","","000000000000000AAA","","Timothy","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","1997-11-17 00:00:00","0","1","51.0","","76713","Active","212.0","Primary","0","Unknown","0034P00002Uh4m9QAB","0","Male","187422.78","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4YzIAL","0","","000000000000000AAA","","Will","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2013-09-26 00:00:00","0","0","38.0","","1184243","Inactive","22.0","Primary","0","Unknown","0034P00002UigkOQAR","0","Male","","KFC","","0","1","1","7.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z0IAL","0","","000000000000000AAA","","Stephanie","Tremaine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2013-03-21 00:00:00","0","1","45.0","","1125268","Active","28.0","Primary","0","Unknown","0034P00002Uh462QAB","0","Female","","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z1IAL","0","","000000000000000AAA","","Olivia","Ralfsdottir","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","1998-09-07 00:00:00","0","1","45.0","","104769","Active","202.0","Primary","0","Unknown","0034P00002UiM8gQAF","0","Male","354595.35","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z2IAL","0","","000000000000000AAA","","Steven","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","1995-10-30 00:00:00","0","1","52.0","","26419","Active","112.0","Primary","0","Unknown","0034P00002Ui3UNQAZ","0","Male","169066.71","KFC","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z3IAL","0","","000000000000000AAA","","Steven","Rodriguez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2014-10-07 00:00:00","0","1","23.0","","1326989","Active","9.0","Primary","0","Unknown","0034P00002UftsLQAR","0","Male","145016.7","KHE","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z4IAL","0","","000000000000000AAA","","John","Troy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2005-07-01 00:00:00","0","0","89.0","","512832","Inactive","126.0","Primary","0","Unknown","0034P00002UijN7QAJ","0","Male","","KAT","","0","1","1","46.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z5IAL","0","","000000000000000AAA","","Sarah","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2015-08-17 00:00:00","0","1","66.0","","1435810","Active","0.0","Primary","0","Unknown","0034P00002UjoToQAJ","0","Male","110655.6","","","1","1","1","28.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z6IAL","0","","000000000000000AAA","","Barbara","Enriquez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2008-02-27 00:00:00","0","1","36.0","","750848","Active","89.0","Primary","0","Unknown","0034P00002UhYD9QAN","0","Female","475625.91","KFC","","0","1","1","28.0","1","VIP","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4Z7IAL","0","","001B000001L6FuKIAV","","Alex","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2013-12-02 00:00:00","0","0","27.0","","1227989","Inactive","19.0","Primary","0","Unknown","0034P00002UirLYQAZ","0","Male","61153.89","KHE","","0","1","1","28.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4Z8IAL","0","","000000000000000AAA","","Timothy","Vela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2014-10-15 00:00:00","0","0","70.0","","834891","Inactive","9.0","Primary","0","Unknown","0034P00002UjJRyQAN","0","Male","90203.73","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4Z9IAL","0","","000000000000000AAA","","Barbara","Smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2001-09-24 00:00:00","0","0","41.0","","274444","Inactive","166.0","Primary","0","Unknown","0034P00002UhW0wQAF","0","Female","53239.53","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZAIA1","0","","000000000000000AAA","","Will","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2002-10-05 00:00:00","0","1","26.0","","384325","Active","153.0","Primary","0","Unknown","0034P00002UhTCUQA3","0","Female","230309.52","KFC","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZBIA1","0","","001B000001L6YtpIAF","","Alexa","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2002-12-23 00:00:00","0","1","43.0","","396884","Active","151.0","Primary","0","Unknown","0034P00002UhBNbQAN","0","Female","130726.26","KAI","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZCIA1","0","","000000000000000AAA","","Davina","Ovid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2013-11-13 00:00:00","0","0","37.0","","1219535","Inactive","20.0","Primary","0","Unknown","0034P00002UiQ43QAF","0","Female","54944.67","KFC","","0","1","1","38.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZDIA1","0","","001B000001L6FuKIAV","","Alex","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","1998-11-18 00:00:00","0","1","49.0","","111272","Active","200.0","Primary","0","Unknown","0034P00002UhsnIQAR","0","Female","61623.51","KAT","","0","1","1","8.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZEIA1","0","","000000000000000AAA","","Will","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2015-10-15 00:00:00","0","0","20.0","","1480175","Active","0.0","Primary","0","Unknown","0034P00002UjY63QAF","0","Female","","","","1","1","1","45.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZFIA1","0","","001B000001L6FdJIAV","","Alice","David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-11-12 00:00:00","0","1","26.0","","1502886","Active","0.0","Primary","0","Unknown","0034P00002UjpGwQAJ","0","Male","","","","1","1","1","41.0","1","","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZGIA1","0","","000000000000000AAA","","Stephanie","Cho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2002-07-17 00:00:00","0","1","89.0","","373147","Active","156.0","Primary","0","Unknown","0034P00002UhzkUQAR","0","Female","78404.76","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZHIA1","0","","000000000000000AAA","","Steven","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2002-02-06 00:00:00","0","1","48.0","","327726","Active","161.0","Primary","0","Unknown","0034P00002UiFqjQAF","0","Female","81059.37","KAT","","0","1","1","28.0","1","VIP","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZIIA1","0","","000000000000000AAA","","Jane","Rodriguez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","","","","","","","","000000000000000AAA","2015-09-16 00:00:00","0","1","20.0","","1451014","Active","0.0","Primary","0","Unknown","0034P00002UjtbRQAR","0","Male","166767.6","","","1","1","1","37.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZJIA1","0","","001B000001LFj9xIAD","","David","David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2005-12-07 00:00:00","0","1","56.0","","71945","Active","214.0","Primary","0","Unknown","0034P00002UgsnbQAB","0","Male","183574.05","KAT","","0","1","1","8.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZKIA1","0","","000000000000000AAA","","Steven","Vela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2015-06-23 00:00:00","0","0","22.0","","1402941","Active","1.0","Primary","0","Unknown","0034P00002UhInIQAV","0","Male","57124.92","KHM","","1","1","1","47.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZLIA1","0","","000000000000000AAA","","Stephanie","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2022-04-01 20:31:48","","","","","","","","000000000000000AAA","2016-04-07 00:00:00","0","0","25.0","","1544234","Active","0.0","Primary","0","Unknown","0034P00002UjymZQAR","0","Female","","","","1","1","1","28.0","1","","0","","","","","","","","","","","","","","","","","","35.0",""
"003B000000HY4ZMIA1","0","","001B000001LFj9xIAD","","David","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","1999-05-13 00:00:00","0","0","57.0","","129667","Active","194.0","Primary","0","Unknown","0034P00002UhLMYQA3","0","Female","","KAT","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZNIA1","0","","001B000001LFj9xIAD","","Ava","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2008-09-29 00:00:00","0","1","50.0","","797913","Active","82.0","Primary","0","Unknown","0034P00002Uj6bnQAB","0","Male","40156.89","KFC","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
